t,id_ref,iq_ref,id,iq,ia,ib,ic,vd_cmd,vq_cmd,va_ref,vb_ref,vc_ref,da,db,dc,va,vb,vc,torque_e,omega_m
0.180350000,0.000000000,25.000000000,0.985677112,0.462452008,-1.050159371,0.773956952,0.276202419,-0.962985106,23.980672628,-14.821885436,-8.936344033,23.758229468,0.191210720,0.313826166,0.994963114,-14.821885436,-8.936344033,23.758229468,0.072836191,225.145805080
0.180400000,0.000000000,25.000000000,0.985821612,0.462604100,-1.069729084,0.711343626,0.358385459,-0.962989942,23.980672434,-13.289959078,-10.662034668,23.951993746,0.223125853,0.277874278,0.998999870,-13.289959078,-10.662034668,23.951993746,0.072860146,225.145933385
0.180450000,0.000000000,25.000000000,0.985974789,0.462739594,-1.082652358,0.644299800,0.438352557,-0.962994914,23.980672234,-11.675548492,-12.321553262,23.997101754,0.256759406,0.243300974,0.999500000,-11.668514574,-12.314519344,23.983033918,0.072881486,225.146071125
0.180500000,0.000000000,25.000000000,0.985975461,0.459683567,-1.087270942,0.574842304,0.512428639,-0.962972738,23.980673125,-9.988698281,-13.904577548,23.893275829,0.291902119,0.210321301,0.997776580,-9.988698281,-13.904577548,23.893275829,0.072400162,225.146112739
0.180550000,0.000000000,25.000000000,0.985903017,0.459846900,-1.086728745,0.500196970,0.586531774,-0.962972266,23.980673143,-8.239835387,-15.401322908,23.641158294,0.328336763,0.179139106,0.992524131,-8.239835387,-15.401322908,23.641158294,0.072425887,225.146059610
0.180600000,0.000000000,25.000000000,0.985844429,0.460014670,-1.079428298,0.422441122,0.656987177,-0.962972156,23.980673148,-6.439832798,-16.802481438,23.242314236,0.365836817,0.149948303,0.984214880,-6.439832798,-16.802481438,23.242314236,0.072452311,225.146017355
0.180650000,0.000000000,25.000000000,0.985799763,0.460185472,-1.065414764,0.342057399,0.723357365,-0.962972403,23.980673138,-4.599861973,-18.099357049,22.699219022,0.404169542,0.122930061,0.972900396,-4.599861973,-18.099357049,22.699219022,0.072479212,225.145986218
0.180700000,0.000000000,25.000000000,0.985768975,0.460357911,-1.044775019,0.259544822,0.785230197,-0.962972998,23.980673114,-2.731342421,-19.283900854,22.015243275,0.443097033,0.098252066,0.958650902,-2.731342421,-19.283900854,22.015243275,0.072506371,225.145966353
0.180750000,0.000000000,25.000000000,0.985751915,0.460530616,-1.017637123,0.175415684,0.842221439,-0.962973932,23.980673077,-0.845870837,-20.348761115,21.194631952,0.482377691,0.076067477,0.941554832,-0.845870837,-20.348761115,21.194631952,0.072533572,225.145957821
0.180800000,0.000000000,25.000000000,0.985748330,0.460702243,-0.984169529,0.090192369,0.893977160,-0.962975193,23.980673026,1.044850865,-21.287328876,20.242478011,0.521767726,0.056513982,0.921718292,1.044850865,-21.287328876,20.242478011,0.072560603,225.145960594
0.180850000,0.000000000,25.000000000,0.985757869,0.460871492,-0.944580043,0.004404098,0.940175946,-0.962976765,23.980672963,2.929088178,-22.093778971,19.164690794,0.561022670,0.039712938,0.899264392,2.929088178,-22.093778971,19.164690794,0.072587260,225.145974559
0.180900000,0.000000000,25.000000000,0.985780091,0.461037109,-0.899114533,-0.081416363,0.980530896,-0.962978631,23.980672888,4.795146821,-22.763106186,17.967959365,0.599898892,0.025768621,0.874332487,4.795146821,-22.763106186,17.967959365,0.072613345,225.145999518
0.180950000,0.000000000,25.000000000,0.985814463,0.461197902,-0.848055402,-0.166736018,1.014791420,-0.962980774,23.980672802,6.631445317,-23.291156315,16.659710997,0.638155111,0.014767577,0.847077312,6.631445317,-23.291156315,16.659710997,0.072638670,225.146035191
0.181000000,0.000000000,25.000000000,0.985860375,0.461352741,-0.791719836,-0.251024963,1.042744799,-0.962983172,23.980672706,8.426586871,-23.674651951,15.248065080,0.675553893,0.006778084,0.817668023,8.426586871,-23.674651951,15.248065080,0.072663057,225.146081226
0.181050000,0.000000000,25.000000000,0.985917140,0.461500573,-0.730457827,-0.333759686,1.064217513,-0.962985804,23.980672600,10.169430094,-23.911212827,13.741782734,0.711863127,0.001849733,0.786287140,10.169430094,-23.911212827,13.741782734,0.072686340,225.146137195
0.181100000,0.000000000,25.000000000,0.985984004,0.461640421,-0.664649998,-0.414426323,1.079076321,-0.962988647,23.980672486,11.849158151,-23.999370591,12.150212440,0.746857461,0.000500000,0.753129426,11.841367954,-23.983790197,12.142422243,0.072708366,225.146202606
0.181150000,0.000000000,25.000000000,0.985963399,0.458252711,-0.596477225,-0.489003865,1.085481090,-0.962963600,23.980673491,13.455322362,-23.938579957,10.483257594,0.780319216,0.001279584,0.718401200,13.455322362,-23.938579957,10.483257594,0.072174802,225.146161191
0.181200000,0.000000000,25.000000000,0.985781830,0.458437430,-0.522812113,-0.564092969,1.086905082,-0.962960542,23.980673614,14.977995969,-23.729217428,8.751221458,0.812041583,0.005641304,0.682317114,14.977995969,-23.729217428,8.751221458,0.072203895,225.146014807
0.181250000,0.000000000,25.000000000,0.985617928,0.458636976,-0.445899436,-0.635667311,1.081566747,-0.962957986,23.980673717,16.407709872,-23.372582390,6.964872518,0.841827289,0.013071200,0.645101511,16.407709872,-23.372582390,6.964872518,0.072235324,225.145881048
0.181300000,0.000000000,25.000000000,0.985472481,0.458849450,-0.366216249,-0.703282514,1.069498764,-0.962955942,23.980673799,17.735590907,-22.870888375,5.135297468,0.869491477,0.023523159,0.606985364,17.735590907,-22.870888375,5.135297468,0.072268788,225.145760824
0.181350000,0.000000000,25.000000000,0.985346114,0.459072897,-0.284256913,-0.766518709,1.050775623,-0.962954417,23.980673860,18.953397913,-22.227249167,3.273851253,0.894862457,0.036932309,0.568205234,18.953397913,-22.227249167,3.273851253,0.072303981,225.145654919
0.181400000,0.000000000,25.000000000,0.985239291,0.459305327,-0.200530020,-0.824983155,1.025513175,-0.962953414,23.980673901,20.053572871,-21.445659468,1.392086598,0.917782768,0.053215428,0.529001804,20.053572871,-21.445659468,1.392086598,0.072340589,225.145563988
0.181450000,0.000000000,25.000000000,0.985152315,0.459544727,-0.115555235,-0.878312694,0.993867929,-0.962952929,23.980673920,21.029287804,-20.530970117,-0.498317686,0.938110163,0.072271456,0.489618382,21.029287804,-20.530970117,-0.498317686,0.072378294,225.145488553
0.181500000,0.000000000,25.000000000,0.985085325,0.459789077,-0.029860067,-0.926176019,0.956036087,-0.962952957,23.980673919,21.874487151,-19.488857979,-2.385629172,0.955718482,0.093982125,0.450299392,21.874487151,-19.488857979,-2.385629172,0.072416780,225.145429006
0.181550000,0.000000000,25.000000000,0.985038306,0.460036370,0.056023414,-0.968275754,0.912252340,-0.962953488,23.980673898,22.583925347,-18.325790718,-4.258134629,0.970498445,0.118212693,0.411288862,22.583925347,-18.325790718,-4.258134629,0.072455728,225.145385603
0.181600000,0.000000000,25.000000000,0.985011087,0.460284622,0.141561895,-1.004350310,0.862788414,-0.962954509,23.980673857,23.153199370,-17.048986660,-6.104212709,0.982358320,0.144812778,0.372828902,23.153199370,-17.048986660,-6.104212709,0.072494828,225.145358473
0.181650000,0.000000000,25.000000000,0.985003348,0.460531891,0.226224137,-1.034175526,0.807951389,-0.962956003,23.980673797,23.578776073,-15.666370004,-7.912406069,0.991224502,0.173617292,0.335158207,23.578776073,-15.666370004,-7.912406069,0.072533773,225.145347613
0.181700000,0.000000000,25.000000000,0.985014627,0.460776288,0.309484289,-1.057566080,0.748081791,-0.962957950,23.980673718,23.858014108,-14.186521642,-9.671492466,0.997041961,0.204447466,0.298510574,23.858014108,-14.186521642,-9.671492466,0.072572265,225.145352896
0.181750000,0.000000000,25.000000000,0.985044326,0.461015991,0.390825167,-1.074376643,0.683551476,-0.962960327,23.980673623,23.989180322,-12.618625913,-11.370554408,0.999500000,0.237111960,0.263113450,23.980393441,-12.614232473,-11.366160968,0.072610019,225.145374073
0.181800000,0.000000000,25.000000000,0.985082391,0.459264097,0.467756303,-1.083516987,0.615760684,-0.962948457,23.980674100,23.971461238,-10.972426813,-12.999034425,0.999405442,0.271407775,0.229186783,23.971461238,-10.972426813,-12.999034425,0.072334095,225.145345533
0.181850000,0.000000000,25.000000000,0.984995564,0.459521548,0.543783488,-1.086911299,0.543127811,-0.962948064,23.980674115,23.804966974,-9.258119572,-14.546847402,0.995936812,0.307122509,0.196940679,23.804966974,-9.258119572,-14.546847402,0.072374644,225.145267995
0.181900000,0.000000000,25.000000000,0.984930107,0.459783715,0.616426765,-1.083539003,0.467112238,-0.962948217,23.980674109,23.490730534,-7.486353146,-16.004377387,0.989390219,0.344034309,0.166575471,23.490730534,-7.486353146,-16.004377387,0.072415935,225.145207522
0.181950000,0.000000000,25.000000000,0.984885957,0.460048459,0.685234936,-1.073420801,0.388185865,-0.962948902,23.980674082,23.030702151,-5.668123627,-17.362578524,0.979806295,0.381914091,0.138279614,23.030702151,-5.668123627,-17.362578524,0.072457632,225.145164353
0.182000000,0.000000000,25.000000000,0.984862888,0.460313670,0.749780583,-1.056619340,0.306838758,-0.962950106,23.980674033,22.427736858,-3.814715466,-18.613021392,0.967244518,0.420526761,0.112228721,22.427736858,-3.814715466,-18.613021392,0.072499403,225.145138585
0.182050000,0.000000000,25.000000000,0.984860519,0.460577287,0.809662735,-1.033238839,0.223576104,-0.962951809,23.980673965,21.685576770,-1.937631447,-19.747945324,0.951782849,0.459632678,0.088584472,21.685576770,-1.937631447,-19.747945324,0.072540923,225.145130181
0.182100000,0.000000000,25.000000000,0.984878316,0.460837308,0.864509381,-1.003424446,0.138915065,-0.962953988,23.980673877,20.808827865,-0.048521303,-20.760306562,0.933517247,0.498989140,0.067493613,20.808827865,-0.048521303,-20.760306562,0.072581876,225.145138969
0.182150000,0.000000000,25.000000000,0.984915604,0.461091809,0.913979788,-0.967361340,0.053381552,-0.962956618,23.980673772,19.802931402,1.840890576,-21.643821977,0.912561071,0.538351887,0.049087042,19.802931402,1.840890576,-21.643821977,0.072621960,225.145164649
0.182200000,0.000000000,25.000000000,0.984971572,0.461338955,0.957766638,-0.925273587,-0.032493051,-0.962959671,23.980673649,18.674130156,3.718877905,-22.393008061,0.889044378,0.577476623,0.033478999,18.674130156,3.718877905,-22.393008061,0.072660885,225.145206798
0.182250000,0.000000000,25.000000000,0.985045284,0.461577010,0.995597945,-0.877422745,-0.118175200,-0.962963116,23.980673511,17.429429688,5.573785273,-23.003214960,0.863113118,0.616120527,0.020766355,17.429429688,5.573785273,-23.003214960,0.072698379,225.145264875
0.182300000,0.000000000,25.000000000,0.985135691,0.461804351,1.027238759,-0.824106239,-0.203132520,-0.962966919,23.980673358,16.076554864,7.394100473,-23.470655336,0.834928226,0.654043760,0.011028014,16.076554864,7.394100473,-23.470655336,0.072734185,225.145338227
0.182350000,0.000000000,25.000000000,0.985241639,0.462019477,1.052492632,-0.765655503,-0.286837129,-0.962971045,23.980673193,14.623901927,9.168525950,-23.792427878,0.804664623,0.691010957,0.004324419,14.623901927,9.168525950,-23.792427878,0.072768068,225.145426103
0.182400000,0.000000000,25.000000000,0.985361882,0.462221017,1.071202843,-0.702433920,-0.368768924,-0.962975458,23.980673015,13.080486395,10.886048914,-23.966535309,0.772510133,0.726792686,0.000697181,13.080486395,10.886048914,-23.966535309,0.072799810,225.145527653
0.182450000,0.000000000,25.000000000,0.985495094,0.462407737,1.083253382,-0.634834550,-0.448418832,-0.962980118,23.980672828,11.455887110,12.536009683,-23.991896793,0.738664315,0.761166868,0.000500000,11.450588179,12.530710752,-23.981298931,0.072829219,225.145641944
0.182500000,0.000000000,25.000000000,0.985494564,0.460188630,1.087380644,-0.564482984,-0.522897660,-0.962964089,23.980673472,9.760206110,14.108150749,-23.868356859,0.703337627,0.793919807,0.002742565,9.760206110,14.108150749,-23.868356859,0.072479709,225.145689305
0.182550000,0.000000000,25.000000000,0.985470265,0.460391849,1.085949134,-0.489401414,-0.596547720,-0.962964978,23.980673436,8.003934592,15.592745595,-23.596680187,0.666748637,0.824848867,0.008402496,8.003934592,15.592745595,-23.596680187,0.072511716,225.145670675
0.182600000,0.000000000,25.000000000,0.985461930,0.460594334,1.077761705,-0.411271890,-0.666489815,-0.962966253,23.980673385,6.197987270,16.980566005,-23.178553275,0.629124735,0.853761792,0.017113473,6.197987270,16.980566005,-23.178553275,0.072543608,225.145665366
0.182650000,0.000000000,25.000000000,0.985469186,0.460794536,1.062869146,-0.330579589,-0.732289557,-0.962967896,23.980673319,4.353572445,18.262998640,-22.616571085,0.590699426,0.880479138,0.028821436,4.353572445,18.262998640,-22.616571085,0.072575139,225.145673279
0.182700000,0.000000000,25.000000000,0.985491549,0.460990963,1.041363934,-0.247825660,-0.793538273,-0.962969890,23.980673239,2.482137170,19.432084206,-21.914221375,0.551711191,0.904835088,0.043453721,2.482137170,19.432084206,-21.914221375,0.072606077,225.145694213
0.182750000,0.000000000,25.000000000,0.985528430,0.461182184,1.013379662,-0.163524104,-0.849855557,-0.962972213,23.980673146,0.595296209,20.480566853,-21.075863062,0.512402004,0.926678476,0.060919520,0.595296209,20.480566853,-21.075863062,0.072636194,225.145727873
0.182800000,0.000000000,25.000000000,0.985579141,0.461366846,0.979090214,-0.078198571,-0.900891643,-0.962974843,23.980673040,-1.295240038,21.401939206,-20.106699168,0.473015833,0.945873733,0.081110434,-1.295240038,21.401939206,-20.106699168,0.072665278,225.145773872
0.182850000,0.000000000,25.000000000,0.985642906,0.461543677,0.938708684,0.007620900,-0.946329585,-0.962977754,23.980672923,-3.177738214,22.190482755,-19.012744540,0.433797121,0.962301724,0.103901155,-3.177738214,22.190482755,-19.012744540,0.072693129,225.145831736
0.182900000,0.000000000,25.000000000,0.985718863,0.461711497,0.892486051,0.093401185,-0.985887236,-0.962980920,23.980672796,-5.040514820,22.841303342,-17.800788521,0.394989275,0.975860486,0.129150239,-5.040514820,22.841303342,-17.800788521,0.072719561,225.145900913
0.182950000,0.000000000,25.000000000,0.985806080,0.461869224,0.840709616,0.178609392,-1.019319008,-0.962984313,23.980672660,-6.872008724,23.350361546,-16.478352823,0.356833152,0.986465866,0.156700983,-6.872008724,23.350361546,-16.478352823,0.072744403,225.145980774
0.183000000,0.000000000,25.000000000,0.985903560,0.462015879,0.783701209,0.262716188,-1.046417398,-0.962987904,23.980672516,-8.660852909,23.714497755,-15.053644846,0.319565564,0.994052037,0.186382399,-8.660852909,23.714497755,-15.053644846,0.072767501,225.146070624
0.183050000,0.000000000,25.000000000,0.986010248,0.462150593,0.721815192,0.345199093,-1.067014284,-0.962991663,23.980672365,-10.395945025,23.931451775,-13.535506750,0.283417812,0.998571912,0.218010276,-10.395945025,23.931451775,-13.535506750,0.072788718,225.146169707
0.183100000,0.000000000,25.000000000,0.986125045,0.462272609,0.655436238,0.425545733,-1.080981971,-0.962995561,23.980672208,-12.066516288,23.999876872,-11.933360584,0.248614244,0.999500000,0.251388321,-12.058557331,23.983958957,-11.925401626,0.072807936,225.146277213
0.183150000,0.000000000,25.000000000,0.986110410,0.458787605,0.586787316,0.499660779,-1.086448095,-0.962970292,23.980673223,-13.662173960,23.919350555,-10.257176595,0.215371376,0.998319803,0.286308821,-13.662173960,23.919350555,-10.257176595,0.072259048,225.146274074
0.183200000,0.000000000,25.000000000,0.985966857,0.458950115,0.512667254,0.574300831,-1.086968085,-0.962968093,23.980673311,-15.173058140,23.690371158,-8.517313019,0.183894622,0.993549399,0.322555979,-15.173058140,23.690371158,-8.517313019,0.072284643,225.146162077
0.183250000,0.000000000,25.000000000,0.985838503,0.459124010,0.435362386,0.645365158,-1.080727543,-0.962966315,23.980673382,-16.589771940,23.314360003,-6.724588064,0.154379751,0.985715833,0.359904415,-16.589771940,23.314360003,-6.724588064,0.072312032,225.146061132
0.183300000,0.000000000,25.000000000,0.985725924,0.459307671,0.355352309,0.712412550,-1.067764859,-0.962964964,23.980673437,-17.903522817,22.793650841,-4.890128024,0.127009941,0.974867726,0.398122333,-17.903522817,22.793650841,-4.890128024,0.072340958,225.145971931
0.183350000,0.000000000,25.000000000,0.985629556,0.459499445,0.273133500,0.775026684,-1.048160184,-0.962964042,23.980673474,-19.106157244,22.131475440,-3.025318196,0.101955057,0.961072405,0.436972538,-19.106157244,22.131475440,-3.025318196,0.072371163,225.145895063
0.183400000,0.000000000,25.000000000,0.985549701,0.459697653,0.189216230,0.832818714,-1.022034944,-0.962963550,23.980673493,-20.190211308,21.331943532,-1.141732224,0.079370598,0.944415490,0.476213912,-20.190211308,21.331943532,-1.141732224,0.072402380,225.145831003
0.183450000,0.000000000,25.000000000,0.985486528,0.459900609,0.104121396,0.885429703,-0.989551098,-0.962963484,23.980673496,-21.148957028,20.400017302,0.748939726,0.059396729,0.925000360,0.515602911,-21.148957028,20.400017302,0.748939726,0.072434346,225.145780117
0.183500000,0.000000000,25.000000000,0.985440070,0.460106628,0.018377279,0.932532862,-0.950910142,-0.962963837,23.980673482,-21.976444108,19.341480596,2.634963512,0.042157414,0.902947512,0.554895073,-21.976444108,19.341480596,2.634963512,0.072466794,225.145742663
0.183550000,0.000000000,25.000000000,0.985410232,0.460314043,-0.067483738,0.973835597,-0.906351859,-0.962964598,23.980673451,-22.667536866,18.162903028,4.504633838,0.027759649,0.878393813,0.593846538,-22.667536866,18.162903028,4.504633838,0.072499462,225.145718784
